iata,name,city,country,latitude,longitude
CIM,Cimitarra Airport,CIM,CO,6.480152647220176,-74.11208774024723
CIN,Carroll Airport,CIN,US,42.06656136221825,-94.86462032571215
CIO,Mcal Lopez Airport,CIO,PY,-23.439703174771772,-57.416100125501266
CIP,Chipata Airport,CIP,ZM,-13.561910917856013,32.58983781336564
CIQ,Chiquimula Airport,CIQ,GT,14.845335906299967,-89.61633028823104
CIR,Cairo Airport,CIR,US,36.99588356391415,-89.18087840788604
CIS,Canton Island Airport,CIS,KI,-2.8361410705296493,-171.66388207036084
CIT,Shimkent Airport,CIT,KZ,42.295744944723445,69.6029129634207
CIU,Chippewa County Airport,SSM,US,46.495525812526736,-84.34511813589536
CIV,Chomley Airport,CIV,US,55.21594251458384,-132.21574202835868
CIW,Canouan Island Airport,CIW,VC,12.696744516068838,-61.31221078280579
CIX,Cornel Ruiz Airport,CIX,PE,-6.795279646277993,-79.8302128303552
CIY,Vincenzo Magliocco,CIY,IT,36.99015645029509,14.610423502628425
CIZ,Coari Airport,CIZ,BR,-4.085189076550694,-63.128487856706414
CJA,Cajamarca Airport,CJA,PE,-7.139054166262135,-78.49521820613035
CJB,Peelamedu Airport,CJB,IN,11.023707608120786,77.0456334982002
CJC,El Loa Airport,CJC,CL,-22.48859421020562,-68.91536563099972
CJD,Candilejas Airport,CJD,CO,1.3292620677987916,-74.26106099623439
CJH,Chilko Lake Airport,CJH,CA,51.331289499612005,-124.07974363244453
CJJ,Cheongju Airport,CJJ,KR,36.71513546826994,127.5117634262142
CJL,Chitral Airport,CJL,PK,35.88434540857544,71.79734346071909
CJM,Chumphon Airport,CJM,TH,10.708581462836616,99.36807140401422
CJN,El Cajon Airport,CJN,US,32.79610269611086,-116.96360176264004
CJS,Intl Abraham Gonzalez Airport,CJS,MX,31.633000027633138,-106.42690798668231
CJT,Copalar Airport,CJT,MX,16.16313894438389,-92.04567148165367
CJU,Jeju Airport,CJU,KR,33.50084161467277,126.49761693825072
CKA,Kegelman Air Field,CKA,US,36.74951181036261,-98.34820804771542
CKB,Benedum Airport,CKB,US,39.293446502585134,-80.2255510097047
CKC,Cherkasy International Airport,CKC,UA,49.41187998433878,32.00542292231725
CKD,Crooked Creek Airport,CKD,US,61.86798327556973,-158.09624403888577
CKE,Clear Lake Airport,CKE,US,38.932481250233714,-122.6186978670871
CKG,Chongqing Airport,CKG,CN,29.495867987282,106.35242477378333
