/user/karma/hadoop/bench_strat_opt18a/oac27/str/inStDflodcFrags.old	3277581230	85
/user/karma/hadoop/bench_strat_opt18a/oac27/str/inStDflodcFrags.old/_logs	668075	3
/user/karma/hadoop/bench_strat_opt18a/oac27/str/inStDflodcFrags.old/_logs/history	668075	2
/user/karma/hadoop/bench_strat_opt18a/oac27/str/inStDflodcs	289989832	1
/user/karma/hadoop/external_feed	41636143141	18393
/user/karma/hadoop/external_feed/aircraft	1155329	7
/user/karma/hadoop/external_feed/aircraft/input	1155329	6
/user/karma/hadoop/external_feed/aircraft/input/AF	757156	2
/user/karma/hadoop/external_feed/aircraft/input/AF/120525	757156	1
/user/karma/hadoop/external_feed/aircraft/input/KL	398173	2
/user/karma/hadoop/external_feed/aircraft/input/KL/120525	398173	1
/user/karma/hadoop/external_feed/referential	33054261	70
/user/karma/hadoop/external_feed/referential.bench1	6249083	66
/user/karma/hadoop/external_feed/referential.bench2	33052514	70
/user/karma/hadoop/external_feed/referential.old	12636667	70
/user/karma/hadoop/external_feed/schedule	41549995287	18104
/user/karma/hadoop/external_feed/schedule/compare	8016748931	17885
/user/karma/hadoop/external_feed/schedule/compare/AF	5544447220	3730
/user/karma/hadoop/external_feed/schedule/compare/AF/120525	2729055835	931
/user/karma/hadoop/external_feed/schedule/compare/AF/120525/NEWLEGSTEMP	439317	90
/user/karma/hadoop/external_feed/schedule/compare/AF/120525/REFLEGS	803187	185
/user/karma/hadoop/external_feed/schedule/compare/AF/120525/REFLEGS/_logs	609057	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120525/REFLEGS/_logs/history	609057	2
/user/karma/hadoop/external_feed/schedule/compare/AF/120525/REFTWLINSTS	698216	185
/user/karma/hadoop/external_feed/schedule/compare/AF/120525/REFTWLINSTS/_logs	604698	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120525/REFTWLINSTS/_logs/history	604698	2
/user/karma/hadoop/external_feed/schedule/compare/AF/120525/REFTWLS	666970	185
/user/karma/hadoop/external_feed/schedule/compare/AF/120525/REFTWLS/_logs	603906	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120525/REFTWLS/_logs/history	603906	2
/user/karma/hadoop/external_feed/schedule/compare/AF/120525/TWLINSTSTEMP	346693	90
/user/karma/hadoop/external_feed/schedule/compare/AF/120525/TWLSTEMP	152715	90
/user/karma/hadoop/external_feed/schedule/compare/AF/120525/_logs	568696	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120525/_logs/history	568696	2
/user/karma/hadoop/external_feed/schedule/compare/AF/120526	2749003757	931
/user/karma/hadoop/external_feed/schedule/compare/AF/120526/NEWLEGSTEMP	438573	90
/user/karma/hadoop/external_feed/schedule/compare/AF/120526/REFLEGS	803181	185
/user/karma/hadoop/external_feed/schedule/compare/AF/120526/REFLEGS/_logs	609051	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120526/REFLEGS/_logs/history	609051	2
/user/karma/hadoop/external_feed/schedule/compare/AF/120526/REFTWLINSTS	698186	185
/user/karma/hadoop/external_feed/schedule/compare/AF/120526/REFTWLINSTS/_logs	604687	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120526/REFTWLINSTS/_logs/history	604687	2
/user/karma/hadoop/external_feed/schedule/compare/AF/120526/REFTWLS	666974	185
/user/karma/hadoop/external_feed/schedule/compare/AF/120526/REFTWLS/_logs	603910	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120526/REFTWLS/_logs/history	603910	2
/user/karma/hadoop/external_feed/schedule/compare/AF/120526/TWLINSTSTEMP	345925	90
/user/karma/hadoop/external_feed/schedule/compare/AF/120526/TWLSTEMP	152439	90
/user/karma/hadoop/external_feed/schedule/compare/AF/120526/_logs	569117	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120526/_logs/history	569117	2
/user/karma/hadoop/external_feed/schedule/compare/AF/120527	9832832	932
/user/karma/hadoop/external_feed/schedule/compare/AF/120527/NEWLEGSTEMP	189720	90
/user/karma/hadoop/external_feed/schedule/compare/AF/120527/REFLEGS	736473	185
/user/karma/hadoop/external_feed/schedule/compare/AF/120527/REFLEGS/_logs	543063	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120527/REFLEGS/_logs/history	543063	2
/user/karma/hadoop/external_feed/schedule/compare/AF/120527/REFTWLINSTS	631418	185
/user/karma/hadoop/external_feed/schedule/compare/AF/120527/REFTWLINSTS/_logs	538628	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120527/REFTWLINSTS/_logs/history	538628	2
/user/karma/hadoop/external_feed/schedule/compare/AF/120527/REFTWLS	600887	185
/user/karma/hadoop/external_feed/schedule/compare/AF/120527/REFTWLS/_logs	538157	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120527/REFTWLS/_logs/history	538157	2
/user/karma/hadoop/external_feed/schedule/compare/AF/120527/TWLINSTSTEMP	89100	90
/user/karma/hadoop/external_feed/schedule/compare/AF/120527/TWLSTEMP	59040	90
/user/karma/hadoop/external_feed/schedule/compare/AF/120527/_logs	564690	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120527/_logs/history	564690	2
/user/karma/hadoop/external_feed/schedule/compare/AF/120528	56554796	932
/user/karma/hadoop/external_feed/schedule/compare/AF/120528/NEWLEGSTEMP	189720	90
/user/karma/hadoop/external_feed/schedule/compare/AF/120528/REFLEGS	736473	185
/user/karma/hadoop/external_feed/schedule/compare/AF/120528/REFLEGS/_logs	543063	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120528/REFLEGS/_logs/history	543063	2
/user/karma/hadoop/external_feed/schedule/compare/AF/120528/REFTWLINSTS	631422	185
/user/karma/hadoop/external_feed/schedule/compare/AF/120528/REFTWLINSTS/_logs	538632	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120528/REFTWLINSTS/_logs/history	538632	2
/user/karma/hadoop/external_feed/schedule/compare/AF/120528/REFTWLS	600878	185
/user/karma/hadoop/external_feed/schedule/compare/AF/120528/REFTWLS/_logs	538148	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120528/REFTWLS/_logs/history	538148	2
/user/karma/hadoop/external_feed/schedule/compare/AF/120528/TWLINSTSTEMP	89100	90
/user/karma/hadoop/external_feed/schedule/compare/AF/120528/TWLSTEMP	59040	90
/user/karma/hadoop/external_feed/schedule/compare/AF/120528/_logs	567435	3
/user/karma/hadoop/external_feed/schedule/compare/AF/120528/_logs/history	567435	2
/user/karma/hadoop/external_feed/schedule/compare/DB	350777535	3730
/user/karma/hadoop/external_feed/schedule/compare/DB/120525	170681900	931
/user/karma/hadoop/external_feed/schedule/compare/DB/120525/NEWLEGSTEMP	189720	90
/user/karma/hadoop/external_feed/schedule/compare/DB/120525/REFLEGS	736461	185
/user/karma/hadoop/external_feed/schedule/compare/DB/120525/REFLEGS/_logs	543051	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120525/REFLEGS/_logs/history	543051	2
/user/karma/hadoop/external_feed/schedule/compare/DB/120525/REFTWLINSTS	631410	185
/user/karma/hadoop/external_feed/schedule/compare/DB/120525/REFTWLINSTS/_logs	538620	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120525/REFTWLINSTS/_logs/history	538620	2
/user/karma/hadoop/external_feed/schedule/compare/DB/120525/REFTWLS	600880	185
/user/karma/hadoop/external_feed/schedule/compare/DB/120525/REFTWLS/_logs	538150	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120525/REFTWLS/_logs/history	538150	2
/user/karma/hadoop/external_feed/schedule/compare/DB/120525/TWLINSTSTEMP	89100	90
/user/karma/hadoop/external_feed/schedule/compare/DB/120525/TWLSTEMP	59040	90
/user/karma/hadoop/external_feed/schedule/compare/DB/120525/_logs	566329	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120525/_logs/history	566329	2
/user/karma/hadoop/external_feed/schedule/compare/DB/120526	173211410	931
/user/karma/hadoop/external_feed/schedule/compare/DB/120526/NEWLEGSTEMP	189720	90
/user/karma/hadoop/external_feed/schedule/compare/DB/120526/REFLEGS	736472	185
/user/karma/hadoop/external_feed/schedule/compare/DB/120526/REFLEGS/_logs	543062	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120526/REFLEGS/_logs/history	543062	2
/user/karma/hadoop/external_feed/schedule/compare/DB/120526/REFTWLINSTS	631433	185
/user/karma/hadoop/external_feed/schedule/compare/DB/120526/REFTWLINSTS/_logs	538643	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120526/REFTWLINSTS/_logs/history	538643	2
